user,frame,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
34,61,0,0,1,1,1,1,0,0,1,1,1,1,
34,62,0,0,1,1,1,1,0,0,1,1,1,1,
34,63,0,0,1,1,1,1,0,0,1,1,1,1,
34,64,0,0,1,1,1,1,0,0,1,1,1,1,
34,65,0,0,1,1,1,1,0,0,1,1,1,1,
34,66,0,0,1,1,1,1,0,0,1,1,1,1,
34,67,0,0,1,1,1,1,0,0,1,1,1,1,
34,68,0,0,1,1,1,1,0,0,1,1,1,1,
34,69,0,0,1,1,1,1,0,0,1,1,1,1,
34,70,0,0,1,1,1,1,0,0,1,1,1,1,
34,71,0,0,1,1,1,1,0,0,1,1,1,1,
34,72,0,0,1,1,1,1,0,0,1,1,1,1,
34,73,0,0,1,1,1,1,0,0,1,1,1,1,
34,74,0,0,1,1,1,1,0,0,1,1,1,1,
34,75,0,0,1,1,1,1,0,0,1,1,1,1,
34,76,0,0,1,1,1,1,0,0,1,1,1,1,
34,77,0,0,1,1,1,1,0,0,1,1,1,1,
34,78,0,0,1,1,1,1,0,0,1,1,1,1,
34,79,0,0,1,1,1,1,0,0,1,1,1,1,
34,80,0,0,1,1,1,1,0,0,1,1,1,1,
34,81,0,0,1,1,1,1,0,0,1,1,1,1,
34,82,0,0,1,1,1,1,0,0,1,1,1,1,
34,83,0,0,1,1,1,1,0,0,1,1,1,1,
34,84,0,0,1,1,1,1,0,0,1,1,1,1,
34,85,0,0,1,1,1,1,0,0,1,1,1,1,
34,86,0,0,1,1,1,1,0,0,1,1,1,1,
34,87,0,0,1,1,1,1,0,0,1,1,1,1,
34,88,0,0,1,1,1,1,0,0,1,1,1,1,
34,89,0,0,1,1,1,1,0,0,1,1,1,1,
34,90,0,0,1,1,1,1,0,0,1,1,1,1,
34,91,0,0,1,1,1,1,0,0,1,1,1,1,
34,92,0,0,1,1,1,1,0,0,1,1,1,1,
34,93,0,0,1,1,1,1,0,0,1,1,1,1,
34,94,0,0,1,1,1,1,0,0,1,1,1,1,
34,95,0,0,1,1,1,1,0,0,1,1,1,1,
34,96,0,0,1,1,1,1,0,0,1,1,1,1,
34,97,0,0,1,1,1,1,0,0,1,1,1,1,
34,98,0,0,1,1,1,1,0,0,1,1,1,1,
34,99,0,0,1,1,1,1,0,0,1,1,1,1,
34,100,0,0,1,1,1,1,0,0,1,1,1,1,
34,101,0,0,1,1,1,1,0,0,1,1,1,1,
34,102,0,0,1,1,1,1,0,0,1,1,1,1,
34,103,0,0,1,1,1,1,0,0,1,1,1,1,
34,104,0,0,1,1,1,1,0,0,1,1,1,1,
34,105,0,0,1,1,1,1,0,0,1,1,1,1,
34,106,0,0,1,1,1,1,0,0,1,1,1,1,
34,107,0,0,1,1,1,1,0,0,1,1,1,1,
34,108,0,0,1,1,1,1,0,0,1,1,1,1,
34,109,0,0,1,1,1,1,0,0,1,1,1,1,
34,110,0,0,1,1,1,1,0,0,1,1,1,1,
34,111,0,0,1,1,1,1,0,0,1,1,1,1,
34,112,0,0,1,1,1,1,0,0,1,1,1,1,
34,113,0,0,1,1,1,1,0,0,1,1,1,1,
34,114,0,0,1,1,1,1,0,0,1,1,1,1,
34,115,0,0,1,1,1,1,0,0,1,1,1,1,
34,116,0,0,1,1,1,1,0,0,1,1,1,1,
34,117,0,0,1,1,1,1,0,0,1,1,1,1,
34,118,0,0,1,1,1,1,0,0,1,1,1,1,
34,119,0,0,1,1,1,1,0,0,1,1,1,1,
34,120,0,0,1,1,1,1,0,0,1,1,1,1,
34,121,0,0,1,1,1,1,0,0,1,1,1,1,
34,122,1,1,1,1,1,1,0,0,1,1,1,1,
34,123,1,1,1,1,1,1,0,0,1,1,1,1,
34,124,1,1,1,1,1,1,0,0,1,1,1,1,
34,125,1,1,1,1,1,1,0,0,1,1,1,1,
34,126,1,1,1,1,1,1,0,0,1,1,1,1,
34,127,1,1,1,1,1,1,0,0,1,1,1,1,
34,128,1,1,1,1,1,1,0,0,1,1,1,1,
34,129,1,1,1,1,1,1,0,0,1,1,1,1,
34,130,1,1,1,1,1,1,1,1,1,1,1,1,
34,131,1,1,1,1,1,1,1,1,1,1,1,1,
34,132,1,1,1,1,1,1,1,1,1,1,1,1,
34,133,1,1,1,1,1,1,1,1,1,1,1,1,
34,134,1,1,1,1,1,1,1,1,1,1,1,1,
34,135,1,1,1,1,1,1,1,1,1,1,1,1,
34,136,1,1,1,1,1,1,1,1,1,1,1,1,
34,137,1,1,1,1,1,1,1,1,1,1,1,1,
34,138,1,1,1,1,1,1,1,1,1,1,1,1,
34,139,1,1,1,1,1,1,1,1,1,1,1,1,
34,140,1,1,1,1,1,1,1,1,1,1,1,1,
34,141,1,1,1,1,1,1,1,1,1,1,1,1,
34,142,1,1,1,1,1,1,1,1,1,1,1,1,
34,143,1,1,1,1,1,1,1,1,1,1,1,1,
34,144,1,1,1,1,1,1,1,1,1,1,1,1,
34,145,1,1,1,1,1,1,1,1,1,1,1,1,
34,146,1,1,1,1,1,1,1,1,1,1,1,1,
34,147,1,1,1,1,1,1,1,1,1,1,1,1,
34,148,1,1,1,1,1,1,0,0,1,1,1,1,
34,149,1,1,1,1,1,1,0,0,1,1,1,1,
34,150,1,1,1,1,1,1,0,0,1,1,1,1,
34,151,1,1,1,1,1,1,0,0,1,1,1,1,
34,152,1,1,1,1,1,1,0,0,1,1,1,1,
34,153,1,1,1,1,1,1,0,0,1,1,1,1,
34,154,1,1,1,1,1,1,0,0,1,1,1,1,
34,155,1,1,1,1,1,1,0,0,1,1,1,1,
34,156,1,1,1,1,1,1,0,0,1,1,1,1,
34,157,1,1,1,1,1,1,0,0,1,1,1,1,
34,158,1,1,1,1,1,1,0,0,1,1,1,1,
34,159,1,1,1,1,1,1,0,0,1,1,1,1,
34,160,1,1,1,1,1,1,0,0,1,1,1,1,
34,161,1,1,1,1,1,1,0,0,1,1,1,1,
34,162,1,1,1,1,1,1,0,0,1,1,1,1,
34,163,1,1,1,1,1,1,0,0,1,1,1,1,
34,164,1,1,1,1,1,1,0,0,1,1,1,1,
34,165,1,1,1,1,1,1,0,0,1,1,1,1,
34,166,1,1,1,1,1,1,0,0,1,1,1,1,
34,167,1,1,1,1,1,1,0,0,1,1,1,1,
34,168,1,1,1,1,1,1,0,0,1,1,1,1,
34,169,1,1,1,1,1,1,0,0,1,1,1,1,
34,170,1,1,1,1,1,1,0,0,1,1,1,1,
34,171,1,1,1,1,1,1,0,0,1,1,1,1,
34,172,1,1,1,1,1,1,0,0,1,1,1,1,
34,173,1,1,1,1,1,1,0,0,1,1,1,1,
34,174,1,1,1,1,1,1,0,0,1,1,1,1,
34,175,1,1,1,1,1,1,0,0,1,1,1,1,
34,176,1,1,1,1,1,1,0,0,1,1,1,1,
34,177,1,1,1,1,1,1,0,0,1,1,1,1,
34,178,1,1,1,1,1,1,0,0,1,1,1,1,
34,179,1,1,1,1,1,1,0,0,1,1,1,1,
34,180,1,1,1,1,1,1,0,0,1,1,1,1,
34,181,1,1,1,1,1,1,0,0,1,1,1,1,
34,182,1,1,1,1,1,1,0,0,1,1,1,1,
34,183,1,1,1,1,1,1,0,0,1,1,1,1,
34,184,1,1,1,1,1,1,0,0,1,1,1,1,
34,185,1,1,1,1,1,1,0,0,1,1,1,1,
34,186,1,1,1,1,1,1,0,0,1,1,1,1,
34,187,1,1,1,1,1,1,0,0,1,1,1,1,
34,188,1,1,1,1,1,1,0,0,1,1,1,1,
34,189,1,1,1,1,1,1,0,0,1,1,1,1,
34,190,1,1,1,1,1,1,0,0,1,1,1,1,
34,191,1,1,1,1,1,1,0,0,1,1,1,1,
34,192,1,1,1,1,1,1,0,0,1,1,1,1,
34,193,1,1,1,1,1,1,0,0,1,1,1,1,
34,194,1,1,1,1,1,1,0,0,1,1,1,1,
34,195,1,1,1,1,1,1,0,0,1,1,1,1,
34,196,1,1,1,1,1,1,0,0,1,1,1,1,
34,197,1,1,1,1,1,1,0,0,1,1,1,1,
34,198,1,1,1,1,1,1,0,0,1,1,1,1,
34,199,1,1,1,1,1,1,0,0,1,1,1,1,
34,200,1,1,1,1,1,1,0,0,1,1,1,1,
34,201,1,1,1,1,1,1,0,0,1,1,1,1,
34,202,1,1,1,1,1,1,0,0,1,1,1,1,
34,203,0,0,1,1,1,1,0,0,1,1,1,1,
34,204,0,0,1,1,1,1,0,0,1,1,1,1,
34,205,0,0,1,1,1,1,0,0,1,1,1,1,
34,206,0,0,1,1,1,1,0,0,1,1,1,1,
34,207,0,0,1,1,1,1,0,0,1,1,1,1,
34,208,0,0,1,1,1,1,0,0,1,1,1,1,
34,209,0,0,1,1,1,1,0,0,1,1,1,1,
34,210,0,0,1,1,1,1,0,0,1,1,1,1,
34,211,0,0,1,1,1,1,0,0,1,1,1,1,
34,212,0,0,1,1,1,1,0,0,1,1,1,1,
34,213,0,0,1,1,1,1,0,0,1,1,1,1,
34,214,0,0,1,1,1,1,0,0,1,1,1,1,
34,215,0,0,1,1,1,1,0,0,1,1,1,1,
34,216,0,0,1,1,1,1,0,0,1,1,1,1,
34,217,0,0,1,1,1,1,0,0,1,1,1,1,
34,218,0,0,1,1,1,1,0,0,1,1,1,1,
34,219,0,0,1,1,1,1,0,0,1,1,1,1,
34,220,0,0,1,1,1,1,0,0,1,1,1,1,
34,221,0,0,1,1,1,1,0,0,1,1,1,1,
34,222,0,0,1,1,1,1,0,0,1,1,1,1,
34,223,0,0,1,1,1,1,0,0,1,1,1,1,
34,224,0,0,1,1,1,1,0,0,1,1,1,1,
34,225,0,0,1,1,1,1,0,0,1,1,1,1,
34,226,0,0,1,1,1,1,0,0,1,1,1,1,
34,227,0,0,1,1,1,1,0,0,1,1,1,1,
34,228,0,0,1,1,1,1,0,0,1,1,1,1,
34,229,0,0,1,1,1,1,0,0,1,1,1,1,
34,230,0,0,1,1,1,1,0,0,1,1,1,1,
34,231,0,0,1,1,1,1,0,0,1,1,1,1,
34,232,0,0,1,1,1,1,0,0,1,1,1,1,
34,233,0,0,1,1,1,1,0,0,1,1,1,1,
34,234,0,0,1,1,1,1,0,0,1,1,1,1,
34,235,0,0,1,1,1,1,0,0,1,1,1,1,
34,236,0,0,1,1,1,1,0,0,1,1,1,1,
34,237,0,0,1,1,1,1,0,0,1,1,1,1,
34,238,0,0,1,1,1,1,0,0,1,1,1,1,
34,239,0,0,1,1,1,1,0,0,1,1,1,1,
34,240,0,0,1,1,1,1,0,0,1,1,1,1,
34,241,0,0,1,1,1,1,0,0,1,1,1,1,
34,242,0,0,1,1,1,1,0,0,1,1,1,1,
34,243,0,0,1,1,1,1,0,0,1,1,1,1,
34,244,0,0,1,1,1,1,0,0,1,1,1,1,
34,245,0,0,1,1,1,1,0,0,1,1,1,1,
34,246,0,0,1,1,1,1,0,0,1,1,1,1,
34,247,0,0,1,1,1,1,0,0,1,1,1,1,
34,248,0,0,1,1,1,1,0,0,1,1,1,1,
34,249,0,0,1,1,1,1,0,0,1,1,1,1,
34,250,0,0,1,1,1,1,0,0,1,1,1,1,
34,251,0,0,1,1,1,1,0,0,1,1,1,1,
34,252,0,0,1,1,1,1,0,0,1,1,1,1,
34,253,0,0,1,1,1,1,0,0,1,1,1,1,
34,254,0,0,1,1,1,1,0,0,1,1,1,1,
34,255,0,0,1,1,1,1,0,0,1,1,1,1,
34,256,0,0,1,1,1,1,0,0,1,1,1,1,
34,257,0,0,1,1,1,1,0,0,1,1,1,1,
34,258,0,0,1,1,1,1,0,0,1,1,1,1,
34,259,0,0,1,1,1,1,0,0,1,1,1,1,
34,260,0,0,1,1,1,1,0,0,1,1,1,1,
34,261,0,0,1,1,1,1,0,0,1,1,1,1,
34,262,0,0,1,1,1,1,0,0,1,1,1,1,
34,263,0,0,1,1,1,1,0,0,1,1,1,1,
34,264,0,0,1,1,1,1,0,0,1,1,1,1,
34,265,0,0,1,1,1,1,0,0,1,1,1,1,
34,266,0,0,1,1,1,1,0,0,1,1,1,1,
34,267,0,0,1,1,1,1,0,0,1,1,1,1,
34,268,0,0,1,1,1,1,0,0,1,1,1,1,
34,269,0,0,1,1,1,1,0,0,1,1,1,1,
34,270,0,0,1,1,1,1,0,0,1,1,1,1,
34,271,0,0,1,1,1,1,0,0,1,1,1,1,
34,272,0,0,1,1,1,1,0,0,1,1,1,1,
34,273,0,0,1,1,1,1,0,0,1,1,1,1,
34,274,0,0,1,1,1,1,0,0,1,1,1,1,
34,275,0,0,1,1,1,1,0,0,1,1,1,1,
34,276,0,0,1,1,1,1,0,0,1,1,1,1,
34,277,0,0,1,1,1,1,0,0,1,1,1,1,
34,278,0,0,1,1,1,1,0,0,1,1,1,1,
34,279,0,0,1,1,1,1,0,0,1,1,1,1,
34,280,0,0,1,1,1,1,0,0,1,1,1,1,
34,281,0,0,1,1,1,1,0,0,1,1,1,1,
34,282,0,0,1,1,1,1,0,0,1,1,1,1,
34,283,0,0,1,1,1,1,0,0,1,1,1,1,
34,284,0,0,1,1,1,1,0,0,1,1,1,1,
34,285,1,1,1,1,1,1,0,0,1,1,1,1,
34,286,1,1,1,1,1,1,0,0,1,1,1,1,
34,287,1,1,1,1,1,1,0,0,1,1,1,1,
34,288,1,1,1,1,1,1,0,0,1,1,1,1,
34,289,1,1,1,1,1,1,0,0,1,1,1,1,
34,290,1,1,1,1,1,1,0,0,1,1,1,1,
34,291,1,1,1,1,1,1,0,0,1,1,1,1,
34,292,1,1,1,1,1,1,0,0,1,1,1,1,
34,293,1,1,1,1,1,1,0,0,1,1,1,1,
34,294,1,1,1,1,1,1,0,0,1,1,1,1,
34,295,1,1,1,1,1,1,0,0,1,1,1,1,
34,296,1,1,1,1,1,1,0,0,1,1,1,1,
34,297,1,1,1,1,1,1,0,0,1,1,1,1,
34,298,1,1,1,1,1,1,0,0,1,1,1,1,
34,299,1,1,1,1,1,1,0,0,1,1,1,1,
34,300,1,1,1,1,1,1,0,0,1,1,1,1,
35,1,0,0,1,1,1,1,0,0,1,1,1,1,
35,2,0,0,1,1,1,1,0,0,1,1,1,1,
35,3,0,0,1,1,1,1,0,0,1,1,1,1,
35,4,0,0,1,1,1,1,0,0,1,1,1,1,
35,5,0,0,1,1,1,1,0,0,1,1,1,1,
35,6,0,0,1,1,1,1,0,0,1,1,1,1,
35,7,0,0,1,1,1,1,0,0,1,1,1,1,
35,8,0,0,1,1,1,1,0,0,1,1,1,1,
35,9,0,0,1,1,1,1,0,0,1,1,1,1,
35,10,0,0,1,1,1,1,0,0,1,1,1,1,
35,11,0,0,1,1,1,1,0,0,1,1,1,1,
35,12,0,0,1,1,1,1,0,0,1,1,1,1,
35,13,0,0,1,1,1,1,0,0,1,1,1,1,
35,14,0,0,1,1,1,1,0,0,1,1,1,1,
35,15,0,0,1,1,1,1,0,0,1,1,1,1,
35,16,0,0,1,1,1,1,0,0,1,1,1,1,
35,17,0,0,1,1,1,1,0,0,1,1,1,1,
35,18,0,0,1,1,1,1,0,0,1,1,1,1,
35,19,0,0,1,1,1,1,0,0,1,1,1,1,
35,20,0,0,1,1,1,1,0,0,1,1,1,1,
35,21,0,0,1,1,1,1,0,0,1,1,1,1,
35,22,0,0,1,1,1,1,0,0,1,1,1,1,
35,23,0,0,1,1,1,1,0,0,1,1,1,1,
35,24,0,0,1,1,1,1,0,0,1,1,1,1,
35,25,0,0,1,1,1,1,0,0,1,1,1,1,
35,26,0,0,1,1,1,1,0,0,1,1,1,1,
35,27,0,0,1,1,1,1,0,0,1,1,1,1,
35,28,0,0,1,1,1,1,0,0,1,1,1,1,
35,29,0,0,1,1,1,1,0,0,1,1,1,1,
35,30,0,0,1,1,1,1,0,0,1,1,1,1,
35,31,0,0,1,1,1,1,0,0,1,1,1,1,
35,32,0,0,1,1,1,1,0,0,1,1,1,1,
35,33,0,0,1,1,1,1,0,0,1,1,1,1,
35,34,0,0,1,1,1,1,0,0,1,1,1,1,
35,35,0,0,1,1,1,1,0,0,1,1,1,1,
35,36,0,0,1,1,1,1,0,0,1,1,1,1,
35,37,0,0,1,1,1,1,0,0,1,1,1,1,
35,38,0,0,1,1,1,1,0,0,1,1,1,1,
35,39,0,0,1,1,1,1,0,0,1,1,1,1,
35,40,0,0,1,1,1,1,0,0,1,1,1,1,
35,41,0,0,1,1,1,1,0,0,1,1,1,1,
35,42,0,0,1,1,1,1,0,0,1,1,1,1,
35,43,0,0,1,1,1,1,0,0,1,1,1,1,
35,44,0,0,1,1,1,1,0,0,1,1,1,1,
35,45,0,0,1,1,1,1,0,0,1,1,1,1,
35,46,0,0,1,1,1,1,0,0,1,1,1,1,
35,47,0,0,1,1,1,1,0,0,1,1,1,1,
35,48,0,1,1,1,1,1,0,1,1,1,1,1,
35,49,0,1,1,1,1,1,0,1,1,1,1,1,
35,50,0,1,1,1,1,1,0,1,1,1,1,1,
35,51,0,1,1,1,1,1,0,1,1,1,1,1,
35,52,0,1,1,1,1,1,0,1,1,1,1,1,
35,53,0,1,1,1,1,1,0,1,1,1,1,1,
35,54,0,1,1,1,1,1,0,1,1,1,1,1,
35,55,0,1,1,1,1,1,0,1,1,1,1,1,
35,56,0,1,1,1,1,1,0,1,1,1,1,1,
35,57,0,1,1,1,1,1,0,1,1,1,1,1,
35,58,0,1,1,1,1,1,0,1,1,1,1,1,
35,59,0,1,1,1,1,1,1,1,1,1,1,1,
35,60,1,1,1,1,1,1,1,1,1,1,1,1,
35,61,1,1,1,1,1,1,1,1,1,1,1,1,
35,62,1,1,1,1,1,1,1,1,1,1,1,1,
35,63,1,1,1,1,1,1,1,1,1,1,1,1,
35,64,1,1,1,1,1,1,1,1,1,1,1,1,
35,65,1,1,1,1,1,1,1,1,1,1,1,1,
35,66,1,1,1,1,1,1,1,1,1,1,1,1,
35,67,1,1,1,1,1,1,1,1,1,1,1,1,
35,68,1,1,1,1,1,1,1,1,1,1,1,1,
35,69,1,1,1,1,1,1,1,1,1,1,1,1,
35,70,1,1,1,1,1,1,1,1,1,1,1,1,
35,71,1,1,1,1,1,1,1,1,1,1,1,1,
35,72,1,1,1,1,1,1,1,1,1,1,1,1,
35,73,1,1,1,1,1,1,1,1,1,1,1,1,
35,74,1,1,1,1,1,1,1,1,1,1,1,1,
35,75,1,1,1,1,1,1,1,1,1,1,1,1,
35,76,1,1,1,1,1,1,1,1,1,1,1,1,
35,77,1,1,1,1,1,1,1,1,1,1,1,1,
35,78,1,1,1,1,1,1,1,1,1,1,1,1,
35,79,1,1,1,1,1,1,1,1,1,1,1,1,
35,80,1,1,1,1,1,1,1,1,1,1,1,1,
35,81,1,1,1,1,1,1,1,1,1,1,1,1,
35,82,1,1,1,1,1,1,1,1,1,1,1,1,
35,83,1,1,1,1,1,1,1,1,1,1,1,1,
35,84,1,1,1,1,1,1,1,1,1,1,1,1,
35,85,1,1,1,1,1,1,1,1,1,1,1,1,
35,86,1,1,1,1,1,1,1,1,1,1,1,1,
35,87,1,1,1,1,1,1,1,1,1,1,1,1,
35,88,1,1,1,1,1,1,1,1,1,1,1,1,
35,89,1,1,1,1,1,1,1,1,1,1,1,1,
35,90,1,1,1,1,1,1,1,1,1,1,1,1,
35,91,1,1,1,1,1,1,1,1,1,1,1,1,
35,92,1,1,1,1,1,1,1,1,1,1,1,1,
35,93,1,1,1,1,1,1,1,1,1,1,1,1,
35,94,1,1,1,1,1,1,1,1,1,1,1,1,
35,95,1,1,1,1,1,1,1,1,1,1,1,1,
35,96,1,1,1,1,1,1,1,1,1,1,1,1,
35,97,1,1,1,1,1,1,1,1,1,1,1,1,
35,98,1,1,1,1,1,1,1,1,1,1,1,1,
35,99,1,1,1,1,1,1,1,1,1,1,1,1,
35,100,1,1,1,1,1,1,1,1,1,1,1,1,
35,101,1,1,1,1,1,1,1,1,1,1,1,1,
35,102,1,1,1,1,1,1,1,1,1,1,1,1,
35,103,1,1,1,1,1,1,1,1,1,1,1,1,
35,104,1,1,1,1,1,1,1,1,1,1,1,1,
35,105,1,1,1,1,1,1,1,1,1,1,1,1,
35,106,1,1,1,1,1,1,1,1,1,1,1,1,
35,107,1,1,1,1,1,1,1,1,1,1,1,1,
35,108,1,1,1,1,1,1,1,1,1,1,1,1,
35,109,1,1,1,1,1,1,1,1,1,1,1,1,
35,110,1,1,1,1,1,1,1,1,1,1,1,1,
35,111,1,1,1,1,1,1,1,1,1,1,1,1,
35,112,1,1,1,1,1,1,1,1,1,1,1,1,
35,113,1,1,1,1,1,1,1,1,1,1,1,1,
35,114,1,1,1,1,1,1,1,1,1,1,0,1,
35,115,1,1,1,1,1,1,1,1,1,1,0,0,
35,116,1,1,1,1,1,1,1,1,1,1,0,0,
35,117,1,1,1,1,1,1,1,1,1,1,0,0,
35,118,1,1,1,1,1,1,1,1,1,1,0,0,
35,119,1,1,1,1,1,1,1,1,1,1,0,0,
35,120,1,1,1,1,0,0,1,1,1,1,0,0,
35,121,1,1,1,1,0,0,1,1,1,1,0,0,
35,122,1,1,1,1,0,0,1,1,1,1,0,0,
35,123,1,1,1,1,0,0,1,1,1,1,0,0,
35,124,1,1,1,1,0,0,1,1,1,1,0,0,
35,125,1,1,1,1,0,0,1,1,1,1,0,0,
35,126,1,1,1,1,0,0,1,1,1,1,0,0,
35,127,1,1,1,1,0,0,1,1,1,1,0,0,
35,128,1,1,1,1,0,0,1,1,1,1,0,0,
35,129,1,1,1,1,0,0,1,1,0,1,0,0,
35,130,1,1,1,1,0,0,1,1,0,1,0,0,
35,131,1,1,1,1,0,0,1,1,0,1,0,0,
35,132,1,1,1,1,0,0,1,1,0,1,0,0,
35,133,1,1,1,1,0,0,1,1,0,1,0,0,
35,134,1,1,1,1,0,0,0,1,0,1,0,0,
35,135,1,1,1,1,0,0,0,1,0,0,0,0,
35,136,1,1,1,1,0,0,0,1,0,0,0,0,
35,137,1,1,1,1,0,0,0,1,0,0,0,0,
35,138,1,1,1,1,0,0,0,1,0,0,0,0,
35,139,1,1,1,1,0,0,0,1,0,0,0,0,
35,140,1,1,1,1,0,0,0,1,0,1,0,0,
35,141,1,1,1,1,0,0,0,1,0,1,0,0,
35,142,1,1,1,1,0,0,0,1,0,1,0,0,
35,143,1,1,1,1,0,0,0,1,0,1,0,0,
35,144,1,1,1,1,0,0,0,1,0,1,0,0,
35,145,1,1,1,1,0,0,0,1,0,1,0,0,
35,146,1,1,1,1,0,0,0,1,0,1,0,0,
35,147,1,1,1,1,0,0,0,1,0,1,0,0,
35,148,1,1,1,1,0,1,1,1,1,1,0,0,
35,149,1,1,1,1,1,1,1,1,0,1,0,0,
35,150,1,1,1,1,1,1,1,1,1,1,0,0,
35,151,1,1,1,1,1,1,1,1,1,1,0,0,
35,152,1,1,1,1,1,1,1,1,1,1,0,1,
35,153,1,1,1,1,1,1,1,1,1,1,1,1,
35,154,1,1,1,1,1,1,1,1,1,1,1,1,
35,155,1,1,1,1,1,1,1,1,1,1,1,1,
35,156,1,1,1,1,1,1,1,1,1,1,1,1,
35,157,1,1,1,1,1,1,1,1,1,1,1,1,
35,158,1,1,1,1,1,1,1,1,1,1,1,1,
35,159,1,1,1,1,1,1,1,1,1,1,1,1,
35,160,1,1,1,1,1,1,1,1,1,1,1,1,
35,161,1,1,1,1,1,1,1,1,1,1,1,1,
35,162,1,1,1,1,1,1,1,1,1,1,1,1,
35,163,1,1,1,1,1,1,1,1,1,1,1,1,
35,164,1,1,1,1,1,1,1,1,1,1,1,1,
35,165,0,1,1,1,1,1,1,1,1,1,1,1,
35,166,0,1,1,1,1,1,1,1,1,1,1,1,
35,167,0,1,1,1,1,1,0,1,1,1,1,1,
35,168,0,0,1,1,1,1,0,1,1,1,1,1,
35,169,0,0,1,1,1,1,0,1,1,1,1,1,
35,170,0,0,1,1,1,1,0,1,1,1,1,1,
35,171,0,0,1,1,1,1,0,1,1,1,1,1,
35,172,0,0,1,1,1,1,0,1,1,1,1,1,
35,173,0,0,1,1,1,1,0,1,1,1,1,1,
35,174,0,0,1,1,1,1,0,1,1,1,1,1,
35,175,0,0,1,1,1,1,0,0,1,1,1,1,
35,176,0,0,1,1,1,1,0,0,1,1,1,1,
35,177,0,0,1,1,1,1,0,0,1,1,1,1,
35,178,0,0,1,1,1,1,0,0,1,1,1,1,
35,179,0,0,1,1,1,1,0,0,1,1,1,1,
35,180,0,0,1,1,1,1,0,0,1,1,1,1,
35,181,0,0,1,1,1,1,0,0,1,1,1,1,
35,182,0,0,1,1,1,1,0,0,1,1,1,1,
35,183,0,0,1,1,1,1,0,0,1,1,1,1,
35,184,0,0,1,1,1,1,0,0,1,1,1,1,
35,185,0,0,1,1,1,1,0,0,1,1,1,1,
35,186,0,0,1,1,1,1,0,0,1,1,1,1,
35,187,0,0,1,1,1,1,0,0,1,1,1,1,
35,188,0,0,1,1,1,1,0,0,1,1,1,1,
35,189,0,0,1,1,1,1,0,0,1,1,1,1,
35,190,0,0,1,1,1,1,0,0,1,1,1,1,
35,191,0,0,1,1,1,1,0,0,1,1,1,1,
35,192,0,0,1,1,1,1,0,0,1,1,1,1,
35,193,0,0,1,1,1,1,0,0,1,1,1,1,
35,194,0,0,1,1,1,1,0,0,1,1,1,1,
35,195,0,0,1,1,1,1,0,0,1,1,1,1,
35,196,0,0,1,1,1,1,0,0,1,1,1,1,
35,197,0,0,1,1,1,1,0,0,1,1,1,1,
35,198,0,0,1,1,1,1,0,0,1,1,1,1,
35,199,0,0,1,1,1,1,0,0,1,1,1,1,
35,200,0,0,1,1,1,1,0,0,1,1,1,1,
35,201,0,0,1,1,1,1,0,0,1,1,1,1,
35,202,0,0,1,1,1,1,0,0,1,1,1,1,
35,203,0,0,1,1,1,1,0,0,1,1,1,1,
35,204,0,0,1,1,1,1,0,0,1,1,1,1,
35,205,0,0,1,1,1,1,0,0,1,1,1,1,
35,206,0,0,1,1,1,1,0,0,1,1,1,1,
35,207,0,0,1,1,1,1,0,0,1,1,1,1,
35,208,0,0,1,1,1,1,0,0,1,1,1,1,
35,209,0,0,1,1,1,1,0,0,1,1,1,1,
35,210,0,0,1,1,1,1,0,0,1,1,1,1,
35,211,0,0,1,1,1,1,0,0,1,1,1,1,
35,212,0,0,1,1,1,1,0,0,1,1,1,1,
35,213,0,0,1,1,1,1,0,0,1,1,1,1,
35,214,0,0,1,1,1,1,0,0,1,1,1,1,
35,215,0,0,1,1,1,1,0,0,1,1,1,1,
35,216,0,0,1,1,1,1,0,0,1,1,1,1,
35,217,0,0,1,1,1,1,0,0,1,1,1,1,
35,218,0,0,1,1,1,1,0,0,1,1,1,1,
35,219,0,0,1,1,1,1,0,0,1,1,1,1,
35,220,0,0,1,1,1,1,0,0,1,1,1,1,
35,221,0,0,1,1,1,1,0,0,1,1,1,1,
35,222,0,0,1,1,1,1,0,0,1,1,1,1,
35,223,0,0,1,1,1,1,0,0,1,1,1,1,
35,224,0,0,1,1,1,1,0,0,1,1,1,1,
35,225,0,0,1,1,1,1,0,0,1,1,1,1,
35,226,0,0,1,1,1,1,0,0,1,1,1,1,
35,227,0,0,1,1,1,1,0,1,1,1,1,1,
35,228,0,0,1,1,1,1,0,1,1,1,1,1,
35,229,0,0,1,1,1,1,0,1,1,1,1,1,
35,230,0,0,1,1,1,1,0,1,1,1,1,1,
35,231,0,0,1,1,1,1,0,1,1,1,1,1,
35,232,0,0,1,1,1,1,0,1,1,1,1,1,
35,233,0,0,1,1,1,1,0,1,1,1,1,1,
35,234,0,0,1,1,1,1,0,1,1,1,1,1,
35,235,0,0,1,1,1,1,0,1,1,1,1,1,
35,236,0,0,1,1,1,1,0,1,1,1,1,1,
35,237,0,0,1,1,1,1,0,1,1,1,1,1,
35,238,0,0,1,1,1,1,0,1,1,1,1,1,
35,239,0,0,1,1,1,1,0,1,1,1,1,1,
35,240,0,0,1,1,1,1,0,1,1,1,1,1,
35,241,0,0,1,1,1,1,0,1,1,1,1,1,
